Time,C0,C1,C2,C3
1621614200177,0.0,0.0,0.0,0.0
1621614200277,0.0,0.0,0.0,0.0
1621614200378,0.0,0.0,0.0,0.0
1621614200478,37.5,37.5,20.0,20.0
1621614200579,28.6,16.7,11.1,11.1
1621614200679,28.6,42.9,0.0,0.0
1621614200780,14.3,37.5,0.0,0.0
1621614200881,37.5,25.0,0.0,0.0
1621614200981,28.6,28.6,0.0,11.1
1621614201082,16.7,14.3,0.0,0.0
1621614201182,16.7,37.5,0.0,0.0
1621614201283,33.3,37.5,10.0,0.0
1621614201383,28.6,28.6,10.0,0.0
1621614201484,37.5,37.5,10.0,0.0
1621614201584,37.5,37.5,11.1,11.1
1621614201685,14.3,37.5,0.0,0.0
1621614201786,28.6,14.3,0.0,0.0
1621614201886,14.3,28.6,0.0,0.0
1621614201987,28.6,33.3,11.1,0.0
1621614202087,37.5,28.6,10.0,0.0
1621614202188,14.3,16.7,0.0,0.0
1621614202288,16.7,25.0,0.0,0.0
1621614202389,25.0,16.7,0.0,0.0
1621614202490,16.7,28.6,20.0,20.0
1621614202590,25.0,16.7,0.0,0.0
1621614202691,44.4,28.6,0.0,0.0
1621614202791,14.3,25.0,0.0,0.0
1621614202892,42.9,16.7,0.0,10.0
1621614202993,28.6,37.5,10.0,0.0
1621614203093,28.6,25.0,10.0,0.0
1621614203194,37.5,44.4,10.0,11.1
1621614203294,0.0,28.6,0.0,10.0
1621614203395,14.3,28.6,11.1,0.0
1621614203496,0.0,37.5,0.0,0.0
1621614203596,33.3,14.3,10.0,0.0
1621614203697,42.9,25.0,11.1,27.3
1621614203798,25.0,37.5,0.0,0.0
1621614203898,16.7,28.6,0.0,0.0
1621614203999,16.7,28.6,20.0,11.1
1621614204099,25.0,25.0,0.0,11.1
1621614204200,16.7,28.6,0.0,0.0
1621614204301,25.0,33.3,0.0,0.0
1621614204401,0.0,28.6,0.0,0.0
1621614204502,37.5,28.6,20.0,20.0
1621614204602,25.0,33.3,0.0,11.1
1621614204703,0.0,37.5,0.0,0.0
1621614204804,25.0,25.0,0.0,0.0
1621614204904,14.3,16.7,0.0,0.0
1621614205005,37.5,25.0,0.0,0.0
1621614205106,0.0,14.3,0.0,0.0
1621614205206,14.3,28.6,10.0,0.0
1621614205307,28.6,14.3,0.0,0.0
1621614205407,0.0,14.3,0.0,10.0
1621614205508,0.0,10.0,9.1,0.0
1621614205608,0.0,0.0,0.0,0.0
1621614205709,0.0,0.0,0.0,0.0
1621614205809,0.0,0.0,0.0,0.0
1621614205910,0.0,0.0,0.0,0.0
1621614206010,0.0,0.0,0.0,0.0
1621614206111,0.0,0.0,0.0,0.0
1621614206211,0.0,0.0,0.0,0.0
1621614206312,0.0,0.0,0.0,0.0
1621614206412,9.1,0.0,0.0,0.0
1621614206513,0.0,0.0,0.0,0.0
1621614206613,0.0,10.0,0.0,0.0
1621614206714,0.0,0.0,0.0,0.0
1621614206814,0.0,0.0,0.0,0.0
1621614206915,0.0,0.0,0.0,0.0
1621614207015,0.0,0.0,9.1,10.0
1621614207116,0.0,0.0,0.0,0.0
1621614207216,0.0,40.0,0.0,0.0
1621614207317,37.5,42.9,11.1,0.0
1621614207417,37.5,37.5,0.0,0.0
1621614207518,28.6,28.6,0.0,0.0
1621614207618,37.5,63.6,30.0,22.2
1621614207719,28.6,37.5,0.0,0.0
1621614207820,37.5,50.0,11.1,10.0
1621614207921,33.3,50.0,0.0,0.0
1621614208021,50.0,60.0,11.1,0.0
1621614208122,50.0,54.5,11.1,20.0
1621614208222,37.5,42.9,0.0,0.0
1621614208323,42.9,42.9,33.3,11.1
1621614208424,50.0,50.0,11.1,27.3
1621614208524,25.0,55.6,11.1,30.0
1621614208625,28.6,37.5,11.1,10.0
1621614208725,37.5,50.0,0.0,0.0
1621614208826,37.5,44.4,0.0,0.0
1621614208926,37.5,28.6,11.1,18.2
1621614209027,28.6,55.6,18.2,11.1
1621614209128,60.0,37.5,0.0,10.0
1621614209228,16.7,50.0,0.0,10.0
1621614209329,55.6,16.7,0.0,0.0
1621614209430,37.5,44.4,0.0,11.1
1621614209530,33.3,44.4,20.0,0.0
1621614209631,28.6,28.6,11.1,11.1
1621614209732,16.7,42.9,0.0,0.0
1621614209832,25.0,44.4,0.0,0.0
1621614209933,37.5,28.6,11.1,0.0
1621614210034,28.6,33.3,0.0,0.0
1621614210134,25.0,44.4,0.0,0.0
1621614210235,14.3,33.3,0.0,0.0
1621614210336,28.6,33.3,10.0,0.0
1621614210436,14.3,42.9,20.0,11.1
1621614210537,37.5,40.0,18.2,0.0
1621614210638,14.3,37.5,0.0,18.2
1621614210738,44.4,28.6,0.0,0.0
1621614210838,28.6,28.6,10.0,0.0
1621614210939,28.6,37.5,0.0,0.0
1621614211040,25.0,37.5,10.0,0.0
1621614211141,37.5,37.5,0.0,0.0
1621614211241,14.3,37.5,0.0,0.0
1621614211342,28.6,28.6,0.0,10.0
1621614211442,33.3,37.5,10.0,0.0
1621614211543,28.6,50.0,10.0,0.0
1621614211644,25.0,50.0,0.0,11.1
1621614211745,25.0,25.0,18.2,0.0
1621614211845,28.6,28.6,0.0,0.0
1621614211946,14.3,37.5,0.0,0.0
1621614212046,25.0,28.6,0.0,0.0
1621614212147,28.6,37.5,0.0,0.0
1621614212247,0.0,0.0,0.0,9.1
1621614212348,0.0,0.0,0.0,0.0
1621614212448,10.0,0.0,9.1,9.1
1621614212549,0.0,0.0,0.0,0.0
1621614212649,0.0,0.0,0.0,0.0
1621614212750,0.0,0.0,0.0,0.0
1621614212850,0.0,0.0,0.0,0.0
1621614212951,0.0,0.0,0.0,0.0
1621614213051,0.0,0.0,0.0,0.0
1621614213152,0.0,0.0,0.0,0.0
1621614213252,0.0,0.0,0.0,0.0
1621614213353,0.0,0.0,9.1,0.0
1621614213453,0.0,0.0,0.0,0.0
1621614213554,0.0,0.0,0.0,0.0
1621614213654,10.0,18.2,18.2,0.0
1621614213755,0.0,10.0,0.0,0.0
1621614213855,9.1,0.0,0.0,0.0
1621614213956,33.3,33.3,10.0,10.0
1621614214056,55.6,50.0,0.0,11.1
1621614214157,50.0,55.6,0.0,0.0
1621614214257,55.6,28.6,0.0,11.1
1621614214358,28.6,63.6,18.2,11.1
1621614214459,44.4,44.4,11.1,22.2
1621614214559,50.0,44.4,10.0,20.0
1621614214660,55.6,42.9,18.2,0.0
1621614214761,33.3,50.0,10.0,0.0
1621614214861,42.9,37.5,0.0,0.0
1621614214962,44.4,50.0,10.0,11.1
1621614215062,50.0,37.5,11.1,0.0
1621614215163,25.0,60.0,0.0,0.0
1621614215263,28.6,28.6,0.0,0.0
1621614215364,42.9,37.5,0.0,0.0
1621614215465,28.6,37.5,10.0,0.0
1621614215565,44.4,44.4,0.0,11.1
1621614215666,44.4,60.0,11.1,20.0
1621614215766,55.6,37.5,10.0,0.0
1621614215867,60.0,44.4,0.0,0.0
1621614215968,28.6,54.5,0.0,0.0
1621614216068,50.0,50.0,0.0,0.0
1621614216169,37.5,28.6,10.0,0.0
1621614216269,55.6,40.0,18.2,0.0
1621614216370,42.9,37.5,10.0,0.0
1621614216470,44.4,60.0,27.3,20.0
1621614216571,28.6,55.6,10.0,0.0
1621614216672,50.0,44.4,11.1,20.0
1621614216772,50.0,37.5,10.0,0.0
1621614216873,55.6,40.0,10.0,0.0
1621614216974,50.0,28.6,0.0,11.1
1621614217074,37.5,44.4,0.0,0.0
1621614217175,37.5,42.9,0.0,0.0
1621614217275,44.4,37.5,0.0,10.0
1621614217376,50.0,28.6,0.0,0.0
1621614217477,55.6,33.3,0.0,18.2
1621614217577,37.5,37.5,0.0,0.0
1621614217678,28.6,37.5,10.0,18.2
1621614217778,44.4,28.6,10.0,0.0
1621614217879,50.0,55.6,11.1,33.3
1621614217980,50.0,37.5,10.0,0.0
1621614218080,50.0,50.0,10.0,10.0
1621614218181,50.0,33.3,0.0,0.0
1621614218281,60.0,37.5,10.0,10.0
1621614218382,50.0,28.6,10.0,20.0
1621614218482,55.6,37.5,20.0,20.0
1621614218583,42.9,37.5,0.0,0.0
1621614218684,60.0,44.4,10.0,0.0
1621614218784,44.4,54.5,10.0,0.0
1621614218885,62.5,37.5,0.0,0.0
1621614218986,10.0,10.0,10.0,0.0
1621614219086,0.0,0.0,0.0,0.0
1621614219187,0.0,0.0,0.0,0.0
1621614219287,0.0,0.0,0.0,0.0
1621614219388,0.0,0.0,0.0,0.0
1621614219488,0.0,0.0,0.0,0.0
1621614219589,0.0,0.0,0.0,0.0
1621614219689,0.0,0.0,0.0,0.0
1621614219789,0.0,0.0,0.0,0.0
1621614219890,0.0,0.0,0.0,0.0
1621614219990,0.0,0.0,0.0,0.0
1621614220091,0.0,0.0,0.0,0.0
1621614220191,0.0,0.0,0.0,0.0
1621614220292,0.0,0.0,0.0,0.0
1621614220392,0.0,0.0,0.0,0.0
1621614220493,0.0,0.0,10.0,0.0
1621614220594,0.0,0.0,0.0,0.0
1621614220694,30.0,11.1,0.0,0.0
1621614220794,60.0,55.6,11.1,11.1
1621614220895,44.4,60.0,12.5,0.0
1621614220996,60.0,50.0,11.1,0.0
1621614221097,44.4,50.0,0.0,11.1
1621614221197,37.5,50.0,0.0,0.0
1621614221298,54.5,60.0,0.0,11.1
1621614221398,55.6,50.0,11.1,0.0
1621614221499,50.0,37.5,11.1,0.0
1621614221600,44.4,50.0,20.0,0.0
1621614221700,44.4,50.0,11.1,0.0
1621614221801,55.6,44.4,18.2,10.0
1621614221902,55.6,42.9,0.0,0.0
1621614222002,44.4,14.3,0.0,0.0
1621614222102,50.0,42.9,11.1,10.0
1621614222203,55.6,37.5,11.1,0.0
1621614222304,54.5,44.4,0.0,10.0
1621614222405,44.4,50.0,11.1,11.1
1621614222505,55.6,44.4,11.1,11.1
1621614222606,44.4,44.4,0.0,0.0
1621614222706,50.0,50.0,20.0,0.0
1621614222807,37.5,37.5,11.1,0.0
1621614222908,50.0,50.0,0.0,0.0
1621614223008,37.5,50.0,11.1,0.0
1621614223109,50.0,50.0,11.1,0.0
1621614223210,50.0,28.6,0.0,0.0
1621614223310,44.4,60.0,20.0,0.0
1621614223411,37.5,60.0,11.1,10.0
1621614223512,28.6,28.6,0.0,0.0
1621614223612,44.4,42.9,27.3,10.0
1621614223713,44.4,60.0,41.7,30.0
1621614223814,50.0,42.9,0.0,10.0
1621614223914,50.0,44.4,11.1,0.0
1621614224015,37.5,37.5,10.0,10.0
1621614224115,55.6,37.5,0.0,0.0
1621614224216,50.0,50.0,11.1,0.0
1621614224317,50.0,44.4,0.0,0.0
1621614224417,50.0,55.6,20.0,22.2
1621614224518,55.6,50.0,12.5,20.0
1621614224618,44.4,44.4,10.0,0.0
1621614224719,37.5,44.4,20.0,10.0
1621614224819,44.4,50.0,0.0,0.0
1621614224920,44.4,37.5,0.0,10.0
1621614225021,28.6,55.6,0.0,11.1
1621614225121,60.0,28.6,0.0,0.0
1621614225222,33.3,37.5,0.0,0.0
1621614225322,44.4,44.4,10.0,11.1
1621614225423,37.5,42.9,11.1,0.0
1621614225524,60.0,40.0,10.0,0.0
1621614225624,42.9,42.9,11.1,0.0
1621614225725,30.0,11.1,0.0,10.0
1621614225825,0.0,0.0,0.0,0.0
1621614225926,0.0,0.0,10.0,0.0
1621614226026,0.0,0.0,0.0,0.0
1621614226127,0.0,0.0,0.0,9.1
1621614226227,0.0,0.0,0.0,0.0
1621614226328,0.0,0.0,0.0,0.0
1621614226428,0.0,0.0,0.0,0.0
1621614226529,0.0,0.0,0.0,9.1
1621614226629,0.0,0.0,0.0,9.1
1621614226730,0.0,0.0,18.2,11.1
1621614226830,0.0,0.0,0.0,0.0
1621614226931,0.0,0.0,0.0,0.0
1621614227031,0.0,0.0,0.0,0.0
1621614227132,0.0,0.0,0.0,0.0
1621614227232,0.0,0.0,0.0,0.0
1621614227332,0.0,0.0,0.0,0.0
1621614227433,18.2,18.2,0.0,0.0
1621614227534,75.0,60.0,0.0,0.0
1621614227634,63.6,42.9,0.0,0.0
1621614227735,70.0,60.0,11.1,0.0
1621614227835,75.0,55.6,12.5,11.1
1621614227936,66.7,50.0,11.1,0.0
1621614228037,60.0,62.5,0.0,18.2
1621614228137,66.7,44.4,11.1,0.0
1621614228238,70.0,50.0,11.1,0.0
1621614228339,66.7,60.0,22.2,20.0
1621614228439,63.6,50.0,20.0,20.0
1621614228540,63.6,33.3,11.1,0.0
1621614228641,63.6,50.0,22.2,0.0
1621614228741,60.0,44.4,27.3,0.0
1621614228842,55.6,44.4,0.0,0.0
1621614228943,70.0,50.0,22.2,0.0
1621614229043,55.6,44.4,0.0,10.0
1621614229144,62.5,37.5,11.1,0.0
1621614229245,80.0,28.6,11.1,10.0
1621614229345,60.0,37.5,20.0,0.0
1621614229446,66.7,50.0,0.0,0.0
1621614229546,63.6,44.4,0.0,0.0
1621614229647,50.0,28.6,11.1,0.0
1621614229748,60.0,50.0,20.0,11.1
1621614229849,60.0,50.0,27.3,16.7
1621614229950,55.6,50.0,0.0,11.1
1621614230050,55.6,50.0,20.0,0.0
1621614230150,44.4,44.4,0.0,0.0
1621614230251,70.0,37.5,11.1,0.0
1621614230352,55.6,44.4,11.1,0.0
1621614230453,72.7,54.5,12.5,18.2
1621614230553,55.6,55.6,11.1,0.0
1621614230654,66.7,33.3,11.1,0.0
1621614230754,63.6,50.0,30.0,10.0
1621614230855,55.6,42.9,11.1,0.0
1621614230956,72.7,44.4,0.0,0.0
1621614231057,50.0,37.5,11.1,0.0
1621614231157,63.6,42.9,20.0,0.0
1621614231258,50.0,50.0,0.0,0.0
1621614231358,55.6,37.5,0.0,0.0
1621614231459,66.7,28.6,0.0,0.0
1621614231559,60.0,54.5,11.1,0.0
1621614231660,60.0,37.5,11.1,0.0
1621614231761,70.0,37.5,27.3,0.0
1621614231861,50.0,63.6,11.1,0.0
1621614231962,63.6,37.5,11.1,10.0
1621614232062,55.6,37.5,12.5,0.0
1621614232163,55.6,37.5,0.0,0.0
1621614232264,55.6,55.6,11.1,0.0
1621614232364,60.0,44.4,0.0,0.0
1621614232465,40.0,30.0,0.0,0.0
1621614232566,0.0,0.0,9.1,0.0
1621614232666,0.0,0.0,0.0,0.0
1621614232767,0.0,9.1,0.0,0.0
1621614232867,10.0,0.0,0.0,0.0
1621614232968,0.0,0.0,0.0,0.0
1621614233068,0.0,0.0,0.0,0.0
1621614233169,0.0,0.0,0.0,0.0
1621614233269,0.0,0.0,0.0,0.0
1621614233370,10.0,0.0,0.0,0.0
1621614233470,0.0,0.0,9.1,9.1
1621614233571,0.0,0.0,0.0,0.0
1621614233671,0.0,0.0,0.0,0.0
1621614233772,0.0,0.0,10.0,0.0
1621614233872,0.0,0.0,0.0,0.0
1621614233973,0.0,0.0,0.0,0.0
1621614234073,0.0,0.0,0.0,0.0
1621614234174,0.0,0.0,0.0,0.0
1621614234274,75.0,70.0,22.2,0.0
1621614234375,62.5,66.7,0.0,0.0
1621614234476,66.7,70.0,33.3,11.1
1621614234576,60.0,66.7,20.0,10.0
1621614234677,66.7,60.0,0.0,0.0
1621614234778,55.6,62.5,20.0,11.1
1621614234878,66.7,63.6,10.0,0.0
1621614234979,55.6,70.0,20.0,10.0
1621614235079,66.7,70.0,0.0,0.0
1621614235180,60.0,60.0,10.0,0.0
1621614235281,66.7,70.0,0.0,0.0
1621614235382,63.6,55.6,11.1,0.0
1621614235482,55.6,70.0,0.0,0.0
1621614235582,55.6,50.0,10.0,0.0
1621614235683,77.8,50.0,20.0,18.2
1621614235784,66.7,66.7,11.1,0.0
1621614235885,66.7,63.6,11.1,0.0
1621614235985,66.7,55.6,0.0,10.0
1621614236086,66.7,60.0,11.1,0.0
1621614236186,60.0,72.7,0.0,10.0
1621614236287,63.6,62.5,11.1,0.0
1621614236388,50.0,60.0,10.0,0.0
1621614236488,70.0,70.0,22.2,27.3
1621614236589,55.6,60.0,0.0,0.0
1621614236690,81.8,66.7,33.3,20.0
1621614236790,55.6,66.7,20.0,0.0
1621614236891,70.0,75.0,0.0,0.0
1621614236992,60.0,60.0,11.1,0.0
1621614237092,66.7,62.5,0.0,0.0
1621614237193,60.0,60.0,0.0,0.0
1621614237294,60.0,57.1,11.1,0.0
1621614237394,62.5,63.6,10.0,10.0
1621614237495,70.0,63.6,11.1,0.0
1621614237595,50.0,66.7,0.0,0.0
1621614237696,70.0,60.0,11.1,0.0
1621614237796,72.7,62.5,20.0,20.0
1621614237897,66.7,60.0,11.1,0.0
1621614237998,66.7,69.2,25.0,0.0
1621614238098,70.0,66.7,20.0,0.0
1621614238199,66.7,55.6,11.1,10.0
1621614238300,77.8,55.6,11.1,0.0
1621614238401,55.6,75.0,11.1,20.0
1621614238501,66.7,66.7,11.1,10.0
1621614238602,62.5,55.6,11.1,10.0
1621614238703,60.0,66.7,0.0,0.0
1621614238803,66.7,55.6,0.0,20.0
1621614238904,72.7,60.0,11.1,0.0
1621614239005,62.5,66.7,20.0,0.0
1621614239105,60.0,70.0,11.1,0.0
1621614239206,60.0,44.4,18.2,0.0
1621614239306,0.0,0.0,0.0,0.0
1621614239407,0.0,0.0,0.0,0.0
1621614239507,0.0,0.0,0.0,0.0
1621614239608,0.0,0.0,0.0,0.0
1621614239708,0.0,0.0,0.0,0.0
1621614239809,0.0,0.0,0.0,9.1
1621614239909,0.0,0.0,0.0,0.0
1621614240010,0.0,0.0,0.0,0.0
1621614240110,0.0,0.0,0.0,0.0
1621614240211,0.0,0.0,0.0,0.0
1621614240311,0.0,0.0,0.0,0.0
1621614240412,0.0,0.0,0.0,10.0
1621614240512,0.0,0.0,0.0,0.0
1621614240612,0.0,0.0,0.0,0.0
1621614240713,0.0,0.0,0.0,0.0
1621614240813,0.0,0.0,0.0,9.1
1621614240914,0.0,9.1,0.0,0.0
1621614241014,60.0,50.0,0.0,20.0
1621614241115,70.0,66.7,0.0,11.1
1621614241216,75.0,72.7,10.0,0.0
1621614241316,70.0,55.6,11.1,10.0
1621614241417,70.0,70.0,10.0,11.1
1621614241518,55.6,60.0,11.1,20.0
1621614241618,80.0,50.0,0.0,11.1
1621614241719,62.5,63.6,0.0,0.0
1621614241819,77.8,66.7,11.1,11.1
1621614241920,62.5,63.6,10.0,0.0
1621614242021,70.0,62.5,11.1,11.1
1621614242121,62.5,63.6,0.0,0.0
1621614242222,72.7,55.6,0.0,0.0
1621614242322,66.7,70.0,0.0,0.0
1621614242423,72.7,70.0,12.5,33.3
1621614242524,72.7,60.0,20.0,20.0
1621614242624,70.0,55.6,0.0,0.0
1621614242725,72.7,60.0,11.1,0.0
1621614242826,77.8,55.6,11.1,20.0
1621614242926,60.0,62.5,10.0,0.0
1621614243027,66.7,55.6,0.0,11.1
1621614243127,72.7,50.0,0.0,0.0
1621614243228,77.8,63.6,0.0,11.1
1621614243328,72.7,63.6,10.0,10.0
1621614243429,75.0,66.7,11.1,12.5
1621614243530,66.7,66.7,0.0,10.0
1621614243630,72.7,66.7,11.1,11.1
1621614243731,70.0,63.6,0.0,0.0
1621614243832,77.8,55.6,30.0,22.2
1621614243932,75.0,55.6,10.0,11.1
1621614244033,63.6,63.6,11.1,0.0
1621614244133,77.8,62.5,0.0,0.0
1621614244234,66.7,63.6,18.2,0.0
1621614244334,66.7,60.0,0.0,0.0
1621614244435,70.0,60.0,10.0,11.1
1621614244536,75.0,60.0,11.1,11.1
1621614244637,70.0,72.7,0.0,0.0
1621614244737,72.7,50.0,18.2,10.0
1621614244838,70.0,57.1,20.0,20.0
1621614244938,72.7,66.7,11.1,0.0
1621614245039,62.5,66.7,10.0,11.1
1621614245140,72.7,55.6,11.1,10.0
1621614245240,83.3,60.0,10.0,0.0
1621614245341,57.1,57.1,11.1,0.0
1621614245442,66.7,60.0,10.0,11.1
1621614245542,70.0,70.0,0.0,0.0
1621614245643,70.0,50.0,20.0,10.0
1621614245744,80.0,72.7,10.0,0.0
1621614245844,55.6,63.6,20.0,11.1
1621614245945,62.5,50.0,0.0,0.0
1621614246045,0.0,0.0,0.0,0.0
1621614246146,0.0,0.0,0.0,0.0
1621614246246,0.0,0.0,0.0,0.0
1621614246347,0.0,0.0,0.0,0.0
1621614246447,0.0,0.0,0.0,0.0
1621614246548,0.0,0.0,0.0,0.0
1621614246648,0.0,0.0,0.0,0.0
1621614246749,0.0,0.0,10.0,10.0
1621614246849,0.0,0.0,9.1,0.0
1621614246950,9.1,0.0,0.0,0.0
1621614247050,18.2,0.0,10.0,9.1
1621614247151,0.0,0.0,0.0,0.0
1621614247251,0.0,0.0,0.0,0.0
1621614247352,0.0,0.0,9.1,0.0
1621614247452,0.0,0.0,0.0,0.0
1621614247553,0.0,0.0,0.0,0.0
1621614247653,0.0,9.1,0.0,0.0
1621614247753,40.0,44.4,0.0,11.1
1621614247854,81.8,70.0,27.3,30.0
1621614247955,62.5,80.0,0.0,20.0
1621614248055,75.0,60.0,25.0,22.2
1621614248156,66.7,75.0,0.0,0.0
1621614248256,70.0,66.7,10.0,0.0
1621614248357,80.0,66.7,0.0,11.1
1621614248458,77.8,70.0,27.3,22.2
1621614248558,70.0,72.7,0.0,0.0
1621614248659,83.3,66.7,18.2,11.1
1621614248759,66.7,70.0,18.2,0.0
1621614248860,80.0,72.7,11.1,22.2
1621614248961,66.7,70.0,0.0,0.0
1621614249061,80.0,66.7,10.0,11.1
1621614249162,62.5,83.3,11.1,0.0
1621614249262,60.0,70.0,10.0,12.5
1621614249363,70.0,62.5,18.2,11.1
1621614249463,66.7,81.8,18.2,20.0
1621614249564,70.0,66.7,0.0,0.0
1621614249665,70.0,62.5,11.1,0.0
1621614249765,70.0,66.7,0.0,11.1
1621614249866,66.7,66.7,27.3,22.2
1621614249966,66.7,81.8,11.1,22.2
1621614250067,60.0,80.0,18.2,12.5
1621614250167,77.8,62.5,10.0,0.0
1621614250268,70.0,62.5,0.0,0.0
1621614250369,66.7,72.7,10.0,0.0
1621614250469,66.7,80.0,20.0,12.5
1621614250570,70.0,66.7,10.0,0.0
1621614250671,77.8,72.7,0.0,11.1
1621614250771,72.7,66.7,0.0,0.0
1621614250872,70.0,66.7,18.2,22.2
1621614250973,66.7,66.7,18.2,0.0
1621614251073,70.0,70.0,0.0,0.0
1621614251174,66.7,62.5,10.0,0.0
1621614251274,66.7,72.7,18.2,0.0
1621614251375,77.8,70.0,10.0,11.1
1621614251475,70.0,72.7,10.0,0.0
1621614251576,72.7,62.5,0.0,11.1
1621614251677,70.0,66.7,10.0,20.0
1621614251777,70.0,80.0,20.0,0.0
1621614251878,66.7,66.7,18.2,20.0
1621614251978,72.7,66.7,0.0,0.0
1621614252079,70.0,70.0,10.0,12.5
1621614252180,70.0,70.0,10.0,11.1
1621614252280,50.0,77.8,10.0,0.0
1621614252381,66.7,66.7,0.0,11.1
1621614252482,70.0,70.0,27.3,22.2
1621614252582,70.0,62.5,10.0,0.0
1621614252683,72.7,70.0,0.0,0.0
1621614252783,20.0,11.1,0.0,0.0
1621614252884,0.0,0.0,0.0,0.0
1621614252984,0.0,0.0,0.0,0.0
1621614253085,0.0,0.0,9.1,0.0
1621614253185,0.0,0.0,0.0,0.0
1621614253286,0.0,0.0,0.0,0.0
1621614253386,0.0,0.0,0.0,0.0
1621614253487,0.0,0.0,0.0,0.0
1621614253587,0.0,0.0,0.0,0.0
1621614253688,0.0,0.0,0.0,0.0
1621614253788,10.0,9.1,0.0,18.2
1621614253889,0.0,0.0,9.1,0.0
1621614253989,0.0,0.0,0.0,0.0
1621614254090,0.0,0.0,0.0,0.0
1621614254190,0.0,0.0,0.0,0.0
1621614254291,0.0,0.0,0.0,0.0
1621614254391,0.0,0.0,0.0,0.0
1621614254492,27.3,30.0,0.0,0.0
1621614254592,81.8,80.0,11.1,0.0
1621614254693,77.8,66.7,10.0,10.0
1621614254794,70.0,77.8,0.0,0.0
1621614254894,77.8,83.3,20.0,11.1
1621614254995,81.8,75.0,10.0,0.0
1621614255096,80.0,70.0,10.0,0.0
1621614255196,70.0,77.8,20.0,0.0
1621614255297,75.0,66.7,0.0,10.0
1621614255398,77.8,77.8,20.0,0.0
1621614255498,72.7,70.0,0.0,0.0
1621614255599,85.7,70.0,18.2,18.2
1621614255700,72.7,88.9,20.0,0.0
1621614255800,77.8,72.7,10.0,0.0
1621614255901,80.0,77.8,11.1,20.0
1621614256002,77.8,66.7,10.0,0.0
1621614256102,77.8,70.0,10.0,10.0
1621614256203,83.3,70.0,11.1,0.0
1621614256303,77.8,72.7,10.0,11.1
1621614256404,66.7,75.0,0.0,0.0
1621614256505,81.8,80.0,20.0,11.1
1621614256605,70.0,72.7,0.0,27.3
1621614256706,80.0,80.0,12.5,25.0
1621614256807,77.8,81.8,10.0,0.0
1621614256907,77.8,81.8,11.1,11.1
1621614257008,75.0,70.0,20.0,11.1
1621614257108,75.0,80.0,18.2,0.0
1621614257209,70.0,66.7,0.0,11.1
1621614257310,77.8,66.7,11.1,0.0
1621614257411,80.0,80.0,10.0,10.0
1621614257511,72.7,80.0,18.2,11.1
1621614257612,77.8,72.7,11.1,0.0
1621614257713,80.0,80.0,10.0,0.0
1621614257813,80.0,66.7,20.0,20.0
1621614257914,77.8,81.8,20.0,0.0
1621614258015,80.0,77.8,10.0,0.0
1621614258115,81.8,83.3,18.2,0.0
1621614258216,87.5,72.7,0.0,10.0
1621614258316,75.0,80.0,11.1,0.0
1621614258417,77.8,80.0,20.0,12.5
1621614258517,77.8,72.7,0.0,0.0
1621614258618,77.8,75.0,0.0,11.1
1621614258719,70.0,75.0,0.0,0.0
1621614258819,83.3,77.8,0.0,11.1
1621614258920,88.9,77.8,11.1,11.1
1621614259021,80.0,75.0,0.0,10.0
1621614259122,75.0,75.0,0.0,10.0
1621614259222,83.3,77.8,20.0,11.1
1621614259323,88.9,80.0,0.0,10.0
1621614259424,81.8,72.7,11.1,0.0
1621614259524,40.0,25.0,0.0,0.0
1621614259625,9.1,9.1,18.2,9.1
1621614259725,0.0,0.0,0.0,0.0
1621614259826,0.0,0.0,0.0,0.0
1621614259926,0.0,0.0,0.0,0.0
1621614260027,0.0,0.0,0.0,0.0
1621614260127,0.0,0.0,0.0,0.0
1621614260227,0.0,0.0,0.0,0.0
1621614260328,0.0,0.0,0.0,0.0
1621614260428,0.0,0.0,0.0,9.1
1621614260529,0.0,0.0,9.1,0.0
1621614260629,0.0,0.0,0.0,0.0
1621614260730,0.0,0.0,0.0,0.0
1621614260830,0.0,0.0,0.0,0.0
1621614260931,0.0,10.0,0.0,20.0
1621614261031,0.0,0.0,0.0,0.0
1621614261131,0.0,0.0,0.0,0.0
1621614261232,0.0,9.1,0.0,0.0
1621614261332,77.8,87.5,11.1,27.3
1621614261433,66.7,77.8,11.1,11.1
1621614261534,77.8,72.7,0.0,0.0
1621614261634,81.8,77.8,10.0,0.0
1621614261735,66.7,80.0,0.0,11.1
1621614261835,77.8,81.8,0.0,0.0
1621614261936,90.0,83.3,11.1,33.3
1621614262037,72.7,80.0,0.0,0.0
1621614262138,75.0,75.0,11.1,11.1
1621614262238,83.3,81.8,0.0,11.1
1621614262339,70.0,81.8,10.0,10.0
1621614262439,75.0,81.8,22.2,22.2
1621614262540,72.7,80.0,0.0,0.0
1621614262641,80.0,70.0,11.1,11.1
1621614262741,77.8,90.0,10.0,11.1
1621614262842,80.0,83.3,22.2,27.3
1621614262943,77.8,77.8,27.3,20.0
1621614263043,90.9,77.8,11.1,11.1
1621614263144,81.8,81.8,20.0,0.0
1621614263245,88.9,80.0,0.0,11.1
1621614263346,77.8,80.0,25.0,11.1
1621614263446,66.7,77.8,20.0,11.1
1621614263547,80.0,75.0,11.1,11.1
1621614263648,80.0,72.7,11.1,0.0
1621614263748,81.8,77.8,18.2,0.0
1621614263849,80.0,81.8,25.0,22.2
1621614263950,90.0,90.9,20.0,12.5
