Time,C0,C1,C2,C3
1621631656952,0.0,0.0,0.0,0.0
1621631657053,0.0,0.0,0.0,9.1
1621631657153,10.0,0.0,10.0,10.0
1621631657253,0.0,0.0,0.0,0.0
1621631657354,0.0,0.0,0.0,0.0
1621631657454,0.0,0.0,0.0,0.0
1621631657555,0.0,0.0,0.0,0.0
1621631657655,0.0,0.0,0.0,0.0
1621631657756,0.0,10.0,0.0,0.0
1621631657856,0.0,0.0,0.0,0.0
1621631657957,0.0,0.0,0.0,0.0
1621631658057,0.0,0.0,0.0,0.0
1621631658158,0.0,0.0,0.0,9.1
1621631658258,0.0,0.0,0.0,0.0
1621631658359,0.0,0.0,0.0,0.0
1621631658459,81.8,0.0,0.0,0.0
1621631658560,84.6,9.1,0.0,10.0
1621631658660,83.3,0.0,0.0,0.0
1621631658761,83.3,18.2,10.0,0.0
1621631658862,81.8,0.0,0.0,10.0
1621631658962,80.0,23.1,0.0,10.0
1621631659063,81.8,20.0,10.0,27.3
1621631659163,76.9,0.0,0.0,0.0
1621631659263,83.3,9.1,0.0,0.0
1621631659364,76.9,10.0,0.0,18.2
1621631659465,83.3,0.0,0.0,0.0
1621631659565,78.6,0.0,20.0,10.0
1621631659666,81.8,33.3,10.0,20.0
1621631659766,76.9,0.0,11.1,11.1
1621631659867,76.9,10.0,0.0,0.0
1621631659967,78.6,0.0,0.0,10.0
1621631660068,81.8,18.2,0.0,0.0
1621631660168,78.6,9.1,11.1,0.0
1621631660269,75.0,10.0,0.0,10.0
1621631660369,83.3,9.1,10.0,0.0
1621631660470,84.6,0.0,0.0,0.0
1621631660570,76.9,18.2,0.0,0.0
1621631660671,81.8,9.1,0.0,10.0
1621631660771,76.9,10.0,0.0,0.0
1621631660872,76.9,0.0,0.0,0.0
1621631660972,75.0,18.2,0.0,0.0
1621631661073,78.6,0.0,0.0,10.0
1621631661173,83.3,11.1,10.0,11.1
1621631661274,81.8,9.1,0.0,10.0
1621631661374,76.9,0.0,0.0,10.0
1621631661475,84.6,10.0,0.0,10.0
1621631661575,76.9,9.1,0.0,0.0
1621631661676,76.9,0.0,0.0,0.0
1621631661776,90.9,10.0,11.1,20.0
1621631661877,76.9,9.1,0.0,10.0
1621631661978,83.3,0.0,10.0,0.0
1621631662078,81.8,10.0,0.0,10.0
1621631662179,84.6,0.0,0.0,0.0
1621631662279,83.3,10.0,0.0,0.0
1621631662380,83.3,0.0,0.0,10.0
1621631662480,83.3,0.0,0.0,10.0
1621631662581,76.9,10.0,10.0,10.0
1621631662681,76.9,0.0,0.0,10.0
1621631662782,75.0,18.2,0.0,10.0
1621631662882,78.6,9.1,0.0,0.0
1621631662983,83.3,0.0,0.0,0.0
1621631663083,76.9,9.1,0.0,10.0
1621631663184,84.6,10.0,11.1,10.0
1621631663284,75.0,18.2,0.0,0.0
1621631663385,66.7,0.0,0.0,18.2
1621631663485,10.0,10.0,0.0,0.0
1621631663586,9.1,0.0,0.0,0.0
1621631663686,0.0,0.0,0.0,0.0
1621631663787,0.0,0.0,0.0,0.0
1621631663887,0.0,0.0,9.1,0.0
1621631663988,0.0,0.0,0.0,9.1
1621631664088,0.0,0.0,0.0,0.0
1621631664189,9.1,0.0,9.1,0.0
1621631664289,0.0,0.0,0.0,0.0
1621631664389,0.0,0.0,0.0,0.0
1621631664490,0.0,0.0,0.0,0.0
1621631664590,9.1,0.0,0.0,9.1
1621631664691,0.0,0.0,0.0,0.0
1621631664791,0.0,0.0,0.0,0.0
1621631664892,0.0,0.0,0.0,0.0
1621631664992,0.0,0.0,0.0,9.1
1621631665093,0.0,0.0,0.0,0.0
1621631665193,60.0,10.0,11.1,0.0
1621631665294,81.8,11.1,0.0,11.1
1621631665394,84.6,10.0,0.0,20.0
1621631665495,90.0,0.0,0.0,0.0
1621631665595,76.9,10.0,10.0,18.2
1621631665696,84.6,0.0,0.0,11.1
1621631665796,81.8,20.0,10.0,11.1
1621631665897,83.3,0.0,0.0,10.0
1621631665998,84.6,0.0,10.0,11.1
1621631666098,83.3,11.1,0.0,0.0
1621631666199,81.8,0.0,0.0,0.0
1621631666299,76.9,10.0,0.0,0.0
1621631666400,84.6,10.0,10.0,10.0
1621631666500,83.3,0.0,0.0,18.2
1621631666601,76.9,0.0,0.0,10.0
1621631666702,83.3,0.0,0.0,0.0
1621631666802,81.8,10.0,0.0,0.0
1621631666902,83.3,0.0,0.0,10.0
1621631667003,83.3,27.3,0.0,11.1
1621631667104,90.9,10.0,10.0,10.0
1621631667204,85.7,11.1,11.1,10.0
1621631667305,81.8,0.0,0.0,0.0
1621631667405,83.3,18.2,0.0,20.0
1621631667506,83.3,18.2,10.0,0.0
1621631667606,83.3,0.0,0.0,0.0
1621631667707,75.0,10.0,11.1,0.0
1621631667807,84.6,30.8,20.0,12.5
1621631667908,83.3,0.0,0.0,10.0
1621631668009,83.3,10.0,0.0,0.0
1621631668109,83.3,18.2,0.0,25.0
1621631668210,83.3,10.0,0.0,11.1
1621631668310,90.9,0.0,0.0,0.0
1621631668411,90.9,0.0,10.0,0.0
1621631668512,84.6,0.0,0.0,11.1
1621631668612,81.8,10.0,0.0,10.0
1621631668713,84.6,0.0,0.0,0.0
1621631668814,83.3,18.2,0.0,10.0
1621631668914,83.3,10.0,11.1,0.0
1621631669015,81.8,10.0,0.0,10.0
1621631669115,83.3,12.5,0.0,27.3
1621631669216,84.6,0.0,0.0,18.2
1621631669316,83.3,0.0,0.0,11.1
1621631669417,83.3,10.0,0.0,0.0
1621631669518,76.9,18.2,0.0,10.0
1621631669618,83.3,10.0,18.2,0.0
1621631669719,83.3,22.2,0.0,27.3
1621631669819,83.3,18.2,20.0,10.0
1621631669920,84.6,10.0,0.0,11.1
1621631670021,81.8,10.0,0.0,0.0
1621631670121,83.3,0.0,0.0,10.0
1621631670222,18.2,18.2,10.0,10.0
1621631670322,0.0,0.0,0.0,0.0
1621631670423,0.0,0.0,0.0,0.0
1621631670523,0.0,0.0,0.0,0.0
1621631670624,0.0,0.0,0.0,0.0
1621631670724,0.0,0.0,0.0,0.0
1621631670825,0.0,0.0,0.0,0.0
1621631670925,0.0,0.0,0.0,0.0
1621631671026,0.0,0.0,0.0,0.0
1621631671126,0.0,0.0,9.1,9.1
1621631671227,9.1,0.0,0.0,0.0
1621631671327,0.0,0.0,0.0,0.0
1621631671427,0.0,0.0,0.0,0.0
1621631671528,0.0,0.0,0.0,9.1
1621631671628,0.0,0.0,0.0,0.0
1621631671729,9.1,0.0,0.0,0.0
1621631671829,0.0,18.2,0.0,10.0
1621631671930,54.5,10.0,0.0,0.0
1621631672030,100.0,27.3,0.0,10.0
1621631672131,84.6,11.1,0.0,10.0
1621631672231,90.9,10.0,10.0,10.0
1621631672332,84.6,11.1,0.0,0.0
1621631672433,90.0,0.0,0.0,0.0
1621631672533,83.3,0.0,0.0,10.0
1621631672634,83.3,0.0,0.0,0.0
1621631672735,91.7,0.0,0.0,0.0
1621631672835,90.0,18.2,0.0,10.0
1621631672936,84.6,0.0,0.0,0.0
1621631673036,90.9,10.0,0.0,0.0
1621631673137,83.3,0.0,0.0,0.0
1621631673237,90.0,20.0,11.1,18.2
1621631673338,84.6,0.0,0.0,0.0
1621631673438,83.3,0.0,0.0,0.0
1621631673539,84.6,0.0,0.0,0.0
1621631673639,81.8,0.0,0.0,10.0
1621631673740,91.7,11.1,0.0,10.0
1621631673840,100.0,10.0,0.0,0.0
1621631673941,90.9,0.0,0.0,0.0
1621631674042,83.3,0.0,0.0,10.0
1621631674142,83.3,0.0,0.0,0.0
1621631674243,90.0,25.0,11.1,18.2
1621631674344,83.3,0.0,0.0,0.0
1621631674444,84.6,11.1,0.0,0.0
1621631674545,90.9,30.8,18.2,10.0
1621631674645,83.3,10.0,10.0,10.0
1621631674746,90.9,0.0,0.0,0.0
1621631674846,84.6,11.1,0.0,0.0
1621631674947,90.0,0.0,0.0,0.0
1621631675048,84.6,18.2,0.0,0.0
1621631675148,90.0,0.0,10.0,0.0
1621631675249,84.6,11.1,10.0,18.2
1621631675349,83.3,18.2,0.0,0.0
1621631675450,90.9,0.0,0.0,0.0
1621631675550,83.3,27.3,0.0,0.0
1621631675651,83.3,0.0,0.0,10.0
1621631675751,90.9,18.2,10.0,0.0
1621631675852,83.3,10.0,0.0,0.0
1621631675952,90.9,0.0,11.1,0.0
1621631676053,90.9,18.2,0.0,0.0
1621631676154,81.8,10.0,0.0,0.0
1621631676254,84.6,18.2,0.0,18.2
1621631676355,90.9,11.1,0.0,10.0
1621631676455,90.9,0.0,0.0,0.0
1621631676556,83.3,10.0,0.0,0.0
1621631676656,90.9,10.0,10.0,0.0
1621631676757,84.6,0.0,10.0,0.0
1621631676858,81.8,11.1,0.0,0.0
1621631676958,36.4,16.7,0.0,10.0
1621631677059,0.0,9.1,0.0,0.0
1621631677159,0.0,0.0,0.0,0.0
1621631677260,0.0,0.0,10.0,0.0
1621631677360,10.0,9.1,0.0,0.0
1621631677460,0.0,0.0,0.0,0.0
1621631677561,0.0,9.1,0.0,0.0
1621631677661,0.0,0.0,0.0,0.0
1621631677762,0.0,0.0,0.0,0.0
1621631677862,0.0,0.0,0.0,0.0
1621631677963,0.0,0.0,0.0,0.0
1621631678063,0.0,0.0,0.0,0.0
1621631678164,0.0,0.0,0.0,0.0
1621631678264,0.0,0.0,9.1,0.0
1621631678365,0.0,0.0,0.0,0.0
1621631678465,0.0,0.0,0.0,0.0
1621631678566,0.0,0.0,0.0,0.0
1621631678666,10.0,0.0,0.0,0.0
1621631678767,100.0,10.0,0.0,0.0
1621631678867,90.9,0.0,11.1,0.0
1621631678968,90.9,18.2,0.0,11.1
1621631679068,91.7,0.0,0.0,20.0
1621631679169,90.0,18.2,11.1,0.0
1621631679270,91.7,0.0,0.0,18.2
1621631679370,100.0,18.2,0.0,0.0
1621631679471,90.9,18.2,0.0,10.0
1621631679571,91.7,0.0,18.2,27.3
1621631679672,90.9,33.3,11.1,20.0
1621631679772,90.9,20.0,11.1,11.1
1621631679873,100.0,10.0,0.0,0.0
1621631679973,90.9,20.0,0.0,0.0
1621631680074,83.3,9.1,0.0,10.0
1621631680174,100.0,18.2,0.0,0.0
1621631680275,91.7,20.0,11.1,11.1
1621631680376,90.9,10.0,0.0,10.0
1621631680476,100.0,20.0,30.0,30.0
1621631680577,100.0,10.0,10.0,10.0
1621631680677,90.0,11.1,0.0,11.1
1621631680778,90.9,18.2,0.0,11.1
1621631680878,100.0,0.0,10.0,10.0
1621631680979,91.7,0.0,0.0,11.1
1621631681080,90.0,18.2,11.1,0.0
1621631681181,90.9,0.0,0.0,20.0
1621631681281,90.9,0.0,10.0,0.0
1621631681382,100.0,10.0,0.0,0.0
1621631681483,90.9,10.0,0.0,10.0
1621631681583,100.0,10.0,0.0,0.0
1621631681684,91.7,0.0,11.1,0.0
1621631681784,90.9,20.0,10.0,20.0
1621631681885,100.0,10.0,0.0,10.0
1621631681985,90.0,0.0,0.0,10.0
1621631682086,91.7,10.0,0.0,0.0
1621631682186,90.9,10.0,0.0,0.0
1621631682287,90.9,25.0,0.0,11.1
1621631682387,90.9,10.0,0.0,0.0
1621631682488,90.9,0.0,0.0,10.0
1621631682589,91.7,0.0,0.0,0.0
1621631682689,90.0,0.0,0.0,11.1
1621631682790,100.0,0.0,10.0,0.0
1621631682890,91.7,0.0,11.1,0.0
1621631682991,90.9,0.0,0.0,10.0
1621631683091,90.9,25.0,0.0,0.0
1621631683192,90.9,10.0,0.0,0.0
1621631683293,90.9,18.2,10.0,0.0
1621631683393,90.9,0.0,0.0,10.0
1621631683494,90.9,10.0,11.1,18.2
1621631683594,90.9,10.0,0.0,0.0
1621631683695,55.6,10.0,10.0,0.0
1621631683796,10.0,0.0,9.1,0.0
1621631683896,0.0,0.0,0.0,9.1
1621631683996,0.0,0.0,0.0,0.0
1621631684097,0.0,0.0,0.0,0.0
1621631684197,0.0,0.0,0.0,0.0
1621631684298,0.0,0.0,0.0,0.0
1621631684398,0.0,0.0,0.0,0.0
1621631684499,9.1,0.0,0.0,0.0
1621631684599,0.0,0.0,0.0,0.0
1621631684700,0.0,0.0,0.0,0.0
1621631684800,0.0,0.0,0.0,0.0
1621631684901,0.0,0.0,0.0,0.0
1621631685001,0.0,0.0,0.0,0.0
1621631685102,0.0,0.0,0.0,0.0
1621631685202,0.0,0.0,0.0,0.0
1621631685302,0.0,0.0,0.0,0.0
1621631685403,0.0,0.0,0.0,0.0
1621631685503,100.0,10.0,0.0,10.0
1621631685604,90.9,18.2,0.0,11.1
1621631685704,90.9,18.2,0.0,0.0
1621631685805,100.0,18.2,0.0,20.0
1621631685906,90.9,0.0,0.0,0.0
1621631686006,100.0,10.0,18.2,11.1
1621631686107,90.9,0.0,0.0,0.0
1621631686208,100.0,10.0,9.1,11.1
1621631686308,91.7,10.0,0.0,11.1
1621631686409,90.0,10.0,0.0,0.0
1621631686509,91.7,10.0,0.0,0.0
1621631686610,100.0,0.0,0.0,0.0
1621631686710,90.9,10.0,0.0,11.1
1621631686811,100.0,0.0,0.0,0.0
1621631686912,100.0,10.0,0.0,10.0
1621631687012,100.0,0.0,18.2,20.0
1621631687113,100.0,10.0,0.0,0.0
1621631687213,100.0,10.0,0.0,0.0
1621631687314,100.0,18.2,0.0,20.0
1621631687415,100.0,0.0,0.0,0.0
1621631687515,100.0,18.2,0.0,27.3
1621631687616,100.0,10.0,0.0,10.0
1621631687716,100.0,25.0,0.0,0.0
1621631687817,90.9,27.3,20.0,20.0
1621631687918,100.0,10.0,0.0,0.0
1621631688018,100.0,18.2,0.0,10.0
1621631688119,90.9,10.0,0.0,0.0
1621631688219,100.0,18.2,0.0,0.0
1621631688320,100.0,20.0,11.1,20.0
1621631688421,90.9,16.7,0.0,0.0
1621631688521,100.0,33.3,10.0,0.0
1621631688622,100.0,0.0,0.0,11.1
1621631688722,90.0,25.0,0.0,11.1
1621631688823,100.0,10.0,10.0,11.1
1621631688924,100.0,18.2,10.0,10.0
1621631689024,100.0,0.0,0.0,0.0
1621631689125,100.0,18.2,11.1,11.1
1621631689226,90.9,10.0,10.0,0.0
1621631689326,100.0,0.0,0.0,11.1
1621631689427,90.9,10.0,10.0,0.0
1621631689528,100.0,9.1,10.0,0.0
1621631689628,100.0,33.3,10.0,11.1
1621631689729,91.7,11.1,11.1,20.0
1621631689829,100.0,25.0,0.0,11.1
1621631689930,90.0,0.0,10.0,0.0
1621631690031,90.9,18.2,0.0,11.1
1621631690131,100.0,0.0,10.0,20.0
1621631690232,90.0,0.0,0.0,0.0
1621631690332,100.0,27.3,12.5,12.5
1621631690433,80.0,10.0,10.0,10.0
1621631690533,0.0,0.0,0.0,0.0
1621631690634,0.0,0.0,0.0,0.0
1621631690734,0.0,0.0,0.0,0.0
1621631690835,0.0,0.0,0.0,0.0
1621631690935,0.0,0.0,0.0,0.0
1621631691036,0.0,0.0,0.0,0.0
1621631691136,0.0,0.0,0.0,0.0
1621631691236,0.0,0.0,0.0,0.0
1621631691337,9.1,9.1,9.1,0.0
1621631691437,0.0,0.0,0.0,0.0
1621631691538,0.0,0.0,0.0,0.0
1621631691638,0.0,0.0,0.0,0.0
1621631691739,0.0,0.0,0.0,0.0
1621631691839,0.0,0.0,0.0,0.0
1621631691940,10.0,0.0,9.1,9.1
1621631692040,0.0,0.0,0.0,0.0
1621631692141,9.1,9.1,0.0,0.0
1621631692241,77.8,0.0,0.0,0.0
1621631692342,100.0,0.0,0.0,11.1
1621631692442,100.0,0.0,10.0,0.0
1621631692543,90.9,11.1,0.0,0.0
1621631692643,100.0,0.0,10.0,11.1
1621631692744,90.9,11.1,0.0,0.0
1621631692845,100.0,0.0,9.1,0.0
1621631692945,90.9,0.0,0.0,0.0
1621631693046,91.7,0.0,0.0,0.0
1621631693146,100.0,11.1,0.0,0.0
1621631693247,91.7,11.1,0.0,0.0
1621631693348,90.9,0.0,0.0,0.0
1621631693448,100.0,11.1,18.2,0.0
1621631693549,100.0,0.0,0.0,0.0
1621631693649,90.9,0.0,0.0,11.1
1621631693750,100.0,22.2,10.0,0.0
1621631693851,90.9,0.0,10.0,10.0
1621631693951,100.0,0.0,10.0,0.0
1621631694052,100.0,0.0,0.0,0.0
1621631694152,90.9,11.1,0.0,0.0
1621631694253,90.9,0.0,0.0,0.0
1621631694354,100.0,11.1,0.0,11.1
1621631694455,90.0,0.0,10.0,10.0
1621631694555,100.0,12.5,0.0,0.0
1621631694656,100.0,20.0,18.2,0.0
1621631694757,90.0,0.0,0.0,0.0
1621631694857,100.0,0.0,0.0,0.0
1621631694958,100.0,0.0,0.0,0.0
1621631695058,90.9,11.1,0.0,0.0
1621631695159,100.0,11.1,10.0,11.1
1621631695260,91.7,0.0,0.0,10.0
1621631695360,100.0,11.1,0.0,11.1
1621631695461,100.0,27.3,18.2,11.1
1621631695561,91.7,11.1,0.0,11.1
1621631695662,100.0,0.0,0.0,0.0
1621631695763,91.7,10.0,0.0,11.1
1621631695863,100.0,11.1,16.7,0.0
1621631695964,90.9,0.0,10.0,0.0
1621631696065,100.0,11.1,0.0,0.0
1621631696165,100.0,11.1,0.0,0.0
1621631696266,91.7,11.1,0.0,0.0
1621631696366,100.0,0.0,10.0,18.2
1621631696467,90.9,11.1,0.0,0.0
1621631696568,100.0,10.0,0.0,0.0
1621631696668,90.9,0.0,0.0,0.0
1621631696769,100.0,20.0,10.0,0.0
1621631696869,100.0,11.1,0.0,0.0
1621631696970,100.0,0.0,9.1,11.1
1621631697071,100.0,0.0,10.0,10.0
1621631697171,100.0,20.0,0.0,20.0
1621631697272,10.0,0.0,0.0,0.0
1621631697372,0.0,10.0,0.0,9.1
1621631697473,0.0,0.0,0.0,0.0
1621631697573,0.0,0.0,9.1,0.0
1621631697674,0.0,0.0,0.0,0.0
1621631697774,20.0,10.0,10.0,20.0
1621631697875,0.0,0.0,0.0,0.0
1621631697975,0.0,0.0,0.0,0.0
1621631698075,0.0,0.0,0.0,0.0
1621631698176,9.1,0.0,0.0,0.0
1621631698276,9.1,0.0,0.0,0.0
1621631698377,9.1,0.0,9.1,0.0
1621631698477,0.0,0.0,0.0,0.0
1621631698578,0.0,0.0,0.0,0.0
1621631698678,0.0,0.0,0.0,0.0
1621631698779,0.0,0.0,0.0,0.0
1621631698879,9.1,0.0,0.0,0.0
1621631698980,36.4,0.0,0.0,0.0
1621631699080,100.0,11.1,0.0,0.0
1621631699181,100.0,11.1,22.2,22.2
1621631699282,100.0,0.0,10.0,0.0
1621631699382,100.0,11.1,0.0,0.0
1621631699483,100.0,10.0,10.0,0.0
1621631699584,100.0,25.0,20.0,20.0
1621631699684,100.0,10.0,0.0,0.0
1621631699785,100.0,33.3,11.1,30.0
1621631699886,100.0,0.0,11.1,0.0
1621631699986,100.0,10.0,0.0,0.0
1621631700087,100.0,0.0,0.0,10.0
1621631700188,100.0,10.0,0.0,0.0
1621631700288,100.0,10.0,10.0,0.0
1621631700389,100.0,11.1,11.1,11.1
1621631700490,100.0,0.0,10.0,0.0
1621631700590,100.0,30.8,11.1,0.0
1621631700691,100.0,0.0,0.0,11.1
1621631700792,100.0,0.0,11.1,0.0
1621631700892,100.0,18.2,0.0,0.0
1621631700993,100.0,10.0,10.0,0.0
1621631701093,100.0,20.0,0.0,11.1
1621631701194,100.0,11.1,10.0,0.0
1621631701295,100.0,10.0,0.0,0.0
1621631701395,100.0,0.0,0.0,11.1
1621631701496,100.0,0.0,11.1,10.0
1621631701597,100.0,18.2,10.0,0.0
1621631701697,100.0,30.8,0.0,0.0
1621631701798,100.0,10.0,20.0,11.1
1621631701899,100.0,0.0,10.0,0.0
1621631701999,100.0,10.0,10.0,10.0
1621631702100,100.0,0.0,0.0,0.0
1621631702201,100.0,0.0,0.0,0.0
1621631702301,100.0,0.0,0.0,0.0
1621631702402,100.0,10.0,25.0,0.0
1621631702503,100.0,11.1,18.2,0.0
1621631702603,100.0,10.0,0.0,0.0
1621631702704,100.0,0.0,18.2,0.0
1621631702805,100.0,10.0,0.0,11.1
1621631702905,100.0,10.0,0.0,0.0
1621631703006,100.0,18.2,10.0,0.0
1621631703107,100.0,0.0,0.0,10.0
1621631703207,100.0,10.0,11.1,0.0
1621631703308,100.0,0.0,0.0,0.0
1621631703409,100.0,18.2,10.0,10.0
1621631703509,100.0,18.2,11.1,0.0
1621631703610,100.0,11.1,0.0,11.1
1621631703710,100.0,0.0,0.0,0.0
1621631703811,100.0,18.2,27.3,0.0
1621631703912,100.0,0.0,0.0,10.0
1621631704012,54.5,10.0,0.0,0.0
1621631704113,0.0,0.0,0.0,0.0
1621631704213,0.0,0.0,0.0,0.0
1621631704313,0.0,0.0,0.0,0.0
1621631704414,0.0,0.0,9.1,0.0
1621631704514,0.0,0.0,9.1,0.0
1621631704615,9.1,0.0,0.0,0.0
1621631704715,0.0,0.0,0.0,0.0
1621631704816,0.0,0.0,0.0,0.0
1621631704916,0.0,9.1,0.0,0.0
1621631705017,0.0,0.0,0.0,0.0
1621631705117,0.0,0.0,0.0,0.0
1621631705218,0.0,0.0,0.0,0.0
1621631705318,0.0,0.0,0.0,0.0
1621631705418,0.0,0.0,0.0,10.0
1621631705519,9.1,0.0,0.0,0.0
1621631705619,0.0,0.0,0.0,0.0
1621631705720,0.0,0.0,0.0,0.0
1621631705820,100.0,12.5,11.1,11.1
1621631705921,100.0,0.0,0.0,10.0
1621631706022,100.0,11.1,10.0,11.1
1621631706122,100.0,0.0,0.0,0.0
1621631706223,100.0,0.0,11.1,10.0
1621631706324,100.0,0.0,0.0,0.0
1621631706424,100.0,11.1,20.0,0.0
1621631706525,100.0,10.0,0.0,0.0
1621631706625,100.0,0.0,0.0,10.0
1621631706726,100.0,0.0,0.0,0.0
1621631706826,100.0,10.0,0.0,10.0
1621631706927,100.0,11.1,0.0,0.0
1621631707028,100.0,30.0,20.0,27.3
1621631707128,100.0,11.1,11.1,0.0
1621631707229,100.0,10.0,0.0,10.0
1621631707329,100.0,0.0,10.0,0.0
1621631707430,100.0,11.1,11.1,11.1
1621631707531,100.0,0.0,0.0,10.0
1621631707631,100.0,11.1,0.0,0.0
1621631707732,100.0,0.0,10.0,10.0
1621631707833,100.0,20.0,22.2,11.1
1621631707933,100.0,11.1,0.0,0.0
1621631708034,100.0,11.1,0.0,10.0
1621631708135,100.0,0.0,0.0,0.0
1621631708235,100.0,11.1,0.0,0.0
1621631708336,100.0,11.1,0.0,0.0
1621631708437,100.0,0.0,0.0,20.0
1621631708537,100.0,10.0,0.0,0.0
1621631708638,100.0,11.1,18.2,10.0
1621631708739,100.0,0.0,0.0,0.0
1621631708839,100.0,11.1,0.0,11.1
1621631708940,100.0,0.0,0.0,10.0
1621631709041,100.0,18.2,0.0,10.0
1621631709141,100.0,22.2,22.2,30.0
1621631709242,100.0,0.0,0.0,10.0
1621631709343,100.0,0.0,10.0,10.0
1621631709443,100.0,20.0,0.0,0.0
1621631709544,100.0,0.0,11.1,10.0
1621631709644,100.0,11.1,10.0,20.0
1621631709745,100.0,0.0,11.1,20.0
1621631709845,100.0,27.3,20.0,0.0
1621631709946,100.0,0.0,0.0,0.0
1621631710047,100.0,0.0,0.0,10.0
1621631710147,100.0,20.0,0.0,0.0
1621631710248,100.0,0.0,0.0,0.0
1621631710348,100.0,0.0,0.0,11.1
1621631710449,100.0,20.0,20.0,18.2
1621631710550,100.0,11.1,0.0,0.0
1621631710650,100.0,20.0,0.0,11.1
1621631710751,80.0,0.0,10.0,0.0
1621631710851,0.0,0.0,0.0,0.0
1621631710952,0.0,0.0,0.0,0.0
1621631711052,0.0,0.0,0.0,9.1
1621631711153,0.0,0.0,0.0,0.0
1621631711253,0.0,0.0,0.0,0.0
1621631711354,0.0,0.0,0.0,0.0
1621631711454,0.0,0.0,9.1,0.0
1621631711555,0.0,0.0,0.0,0.0
1621631711656,0.0,0.0,0.0,0.0
1621631711756,9.1,0.0,0.0,0.0
1621631711857,0.0,0.0,0.0,0.0
1621631711957,0.0,0.0,0.0,0.0
1621631712058,0.0,0.0,0.0,0.0
1621631712158,0.0,0.0,0.0,0.0
1621631712259,0.0,0.0,0.0,0.0
1621631712359,0.0,0.0,0.0,0.0
1621631712460,10.0,10.0,0.0,0.0
1621631712560,70.0,10.0,0.0,0.0
1621631712661,100.0,10.0,0.0,0.0
1621631712761,100.0,11.1,11.1,0.0
1621631712862,100.0,0.0,0.0,0.0
1621631712963,100.0,11.1,0.0,11.1
1621631713063,100.0,18.2,0.0,0.0
1621631713164,100.0,0.0,0.0,0.0
1621631713264,100.0,10.0,0.0,0.0
1621631713365,100.0,10.0,0.0,0.0
1621631713466,100.0,20.0,11.1,20.0
1621631713566,100.0,0.0,10.0,0.0
1621631713667,100.0,25.0,0.0,0.0
1621631713768,100.0,22.2,27.3,20.0
1621631713868,100.0,10.0,0.0,10.0
1621631713969,100.0,25.0,0.0,18.2
1621631714069,100.0,11.1,0.0,0.0
1621631714170,100.0,10.0,0.0,0.0
1621631714271,100.0,10.0,0.0,0.0
1621631714371,100.0,27.3,0.0,0.0
1621631714472,100.0,18.2,0.0,0.0
1621631714573,100.0,10.0,0.0,11.1
1621631714673,100.0,11.1,20.0,0.0
1621631714774,100.0,18.2,0.0,0.0
1621631714874,100.0,11.1,0.0,0.0
1621631714975,100.0,10.0,0.0,0.0
1621631715076,100.0,11.1,0.0,0.0
1621631715176,100.0,10.0,0.0,0.0
1621631715277,100.0,18.2,0.0,0.0
1621631715378,100.0,11.1,0.0,0.0
1621631715478,100.0,25.0,11.1,11.1
1621631715579,100.0,18.2,10.0,10.0
1621631715679,100.0,25.0,0.0,22.2
1621631715780,100.0,11.1,27.3,11.1
1621631715881,100.0,10.0,0.0,0.0
1621631715981,100.0,18.2,0.0,0.0
1621631716082,100.0,11.1,0.0,0.0
1621631716183,100.0,10.0,0.0,0.0
1621631716283,100.0,10.0,0.0,10.0
1621631716384,100.0,20.0,0.0,0.0
1621631716484,100.0,18.2,0.0,11.1
1621631716585,100.0,11.1,0.0,0.0
1621631716686,100.0,10.0,0.0,10.0
1621631716786,100.0,18.2,0.0,0.0
1621631716887,100.0,10.0,0.0,0.0
1621631716988,100.0,27.3,20.0,11.1
1621631717088,100.0,20.0,10.0,0.0
1621631717189,100.0,10.0,0.0,0.0
1621631717290,100.0,0.0,0.0,0.0
1621631717390,100.0,33.3,10.0,10.0
1621631717491,100.0,18.2,0.0,20.0
1621631717591,11.1,9.1,0.0,0.0
1621631717692,0.0,0.0,0.0,0.0
1621631717792,0.0,0.0,10.0,10.0
1621631717893,0.0,0.0,0.0,0.0
1621631717993,0.0,0.0,0.0,0.0
1621631718094,0.0,0.0,0.0,0.0
1621631718194,0.0,0.0,0.0,0.0
1621631718295,0.0,0.0,0.0,0.0
1621631718395,0.0,0.0,0.0,0.0
1621631718496,0.0,0.0,0.0,0.0
1621631718596,0.0,0.0,0.0,0.0
1621631718697,0.0,0.0,0.0,0.0
1621631718797,0.0,0.0,0.0,0.0
1621631718898,0.0,0.0,0.0,0.0
1621631718998,0.0,0.0,0.0,0.0
1621631719098,0.0,0.0,0.0,0.0
1621631719199,10.0,12.5,20.0,10.0
1621631719299,50.0,0.0,0.0,0.0
1621631719400,100.0,0.0,0.0,0.0
1621631719501,100.0,20.0,11.1,20.0
1621631719601,100.0,20.0,0.0,11.1
1621631719702,100.0,20.0,0.0,11.1
1621631719802,100.0,36.4,33.3,30.0
1621631719903,100.0,11.1,10.0,10.0
1621631720004,100.0,10.0,0.0,0.0
1621631720104,100.0,0.0,0.0,0.0
1621631720205,100.0,10.0,0.0,0.0
1621631720305,100.0,11.1,0.0,0.0
1621631720406,100.0,18.2,18.2,0.0
1621631720506,100.0,20.0,10.0,10.0
1621631720607,100.0,18.2,0.0,0.0
1621631720708,100.0,20.0,0.0,0.0
